FishID,RelDate,Location,Vessel,NetSet,MeshSize,FL,TL,TagNum,TagVal,RelCond,StuType,PitNum,LenCat,ageing_ID
23639,8/6/2014,SsnB,StrII,1,7,73,82,,0,NA,NoTag,0,sub,4
23640,8/6/2014,SsnB,StrII,1,7,83,93,,0,NA,NoTag,0,sub,3
23641,8/6/2014,SsnB,StrII,1,7,86,97,,0,NA,NoTag,0,sub,5
23642,8/6/2014,SsnB,StrII,1,8,76,85,,0,NA,NoTag,0,sub,6
23643,8/6/2014,SsnB,StrII,1,8,76,85,,0,NA,NoTag,0,sub,10
23644,8/6/2014,SsnB,StrII,1,8,77,87,,0,NA,NoTag,0,sub,1
23645,8/6/2014,SsnB,StrII,1,8,79,89,,0,NA,NoTag,0,sub,8
23646,8/6/2014,SsnB,StrII,1,8,84,94,,0,NA,NoTag,0,sub,7
23647,8/6/2014,SsnB,StrII,2,6,85,95,,0,NA,NoTag,0,sub,9
23648,8/6/2014,SsnB,StrII,2,7,76,85,,0,NA,NoTag,0,sub,2
23649,8/6/2014,SsnB,StrII,2,8,88,99,,0,NA,NoTag,0,sub,11
23650,8/6/2014,SsnB,StrII,3,8,81,91,,0,NA,NoTag,0,sub,12
23651,8/6/2014,SsnB,StrII,4,7,107,120,FF1987,50,good,Tag,NA,leg,
23652,8/6/2014,SsnB,StrII,4,8,98,110,,0,NA,NoTag,0,sub,13
23653,8/6/2014,SsnB,StrII,4,8,132,147,ST12987,20,good,Tag,NA,leg,
23654,8/6/2014,SsnB,StrII,5,6,81,91,,0,NA,NoTag,0,sub,16
23655,8/6/2014,SsnB,StrII,5,7,83,93,,0,NA,NoTag,0,sub,15
23656,8/6/2014,SsnB,StrII,5,7,105,118,HH1987,100,good,Tag,NA,leg,
23657,8/6/2014,SsnB,StrII,5,8,94,105,,0,NA,NoTag,0,sub,14
23658,8/7/2014,SsnB,StrII,1,8,83,93,,0,NA,NoTag,0,sub,17
23659,8/7/2014,SsnB,StrII,1,6,70,79,,0,NA,NoTag,0,sub,18
23660,8/7/2014,SsnB,StrII,1,6,73,82,,0,NA,NoTag,0,sub,19
23661,8/7/2014,SsnB,StrII,2,0,73,82,,0,NA,NoTag,0,sub,26
23663,8/7/2014,SsnB,StrII,1,6,67,75,,0,NA,NoTag,0,sub,20
23664,8/7/2014,SsnB,StrII,1,8,93,104,,0,NA,NoTag,0,sub,21
23665,8/7/2014,SsnB,StrII,2,0,82,92,,0,NA,NoTag,0,sub,22
23666,8/7/2014,SsnB,StrII,2,8,86,97,,0,NA,NoTag,0,sub,23
23667,8/7/2014,SsnB,StrII,2,8,82,92,,0,NA,NoTag,0,sub,25
23668,8/7/2014,SsnB,StrII,2,0,77,87,,0,NA,NoTag,0,sub,27
23669,8/7/2014,SsnB,StrII,2,0,79,89,,0,NA,NoTag,0,sub,29
23670,8/7/2014,SsnB,StrII,2,0,78,88,,0,NA,NoTag,0,sub,30
23671,8/7/2014,SsnB,StrII,2,0,69,78,,0,NA,NoTag,0,sub,31
23672,8/7/2014,SsnB,StrII,2,0,93,104,,0,NA,NoTag,0,sub,32
23673,8/7/2014,SsnB,StrII,2,0,75,84,,0,NA,NoTag,0,sub,33
23674,8/7/2014,SsnB,StrII,2,0,90,101,,0,NA,NoTag,0,sub,34
23675,8/7/2014,SsnB,StrII,2,0,77,87,,0,NA,NoTag,0,sub,35
23676,8/7/2014,SsnB,StrII,2,0,55,62,,0,NA,NoTag,0,sub,36
23677,8/7/2014,SsnB,StrII,2,0,87,98,,0,NA,NoTag,0,sub,37
23678,8/7/2014,SsnB,StrII,2,7,89,100,,0,NA,NoTag,0,sub,38
23679,8/7/2014,SsnB,StrII,2,7,79,89,,0,NA,NoTag,0,sub,39
23680,8/7/2014,SsnB,StrII,2,7,55,62,,0,NA,NoTag,0,sub,40
23681,8/7/2014,SsnB,StrII,3,8,75,84,,0,NA,NoTag,0,sub,41
23682,8/7/2014,SsnB,StrII,3,8,74,83,,0,NA,NoTag,0,sub,42
23683,8/7/2014,SsnB,StrII,3,7,78,88,,0,NA,NoTag,0,sub,43
23684,8/7/2014,SsnB,StrII,3,7,78,88,,0,NA,NoTag,0,sub,44
23685,8/7/2014,SsnB,StrII,4,6,77,87,,0,NA,NoTag,0,sub,45
23686,8/7/2014,SsnB,StrII,4,8,87,98,,0,NA,NoTag,0,sub,46
23687,8/7/2014,SsnB,StrII,4,8,77,87,,0,NA,NoTag,0,sub,47
23688,8/7/2014,SsnB,StrII,4,7,59,67,,0,NA,NoTag,0,sub,48
23689,8/7/2014,SsnB,StrII,4,7,86,97,,0,NA,NoTag,0,sub,49
23690,8/7/2014,SsnB,StrII,5,7,68,77,,0,NA,NoTag,0,sub,50
23691,8/7/2014,SsnB,StrII,2,0,91,102,,0,NA,NoTag,0,sub,24
23692,8/7/2014,SsnB,StrII,2,6,91,102,,0,NA,NoTag,0,sub,28
23693,8/17/2015,SsnB,StrII,1,8,158,176,HF2133,150,good,Tag,NA,ovr,3100
23694,8/17/2015,SsnB,StrII,2,7,64,72,,0,NA,NoTag,0,sub,3101
23695,8/11/2014,SsnB,NewAl,1,7,92,103,FF2123,50,good,Tag,NA,sub,
23696,8/11/2014,SsnB,NewAl,2,7,77,87,,0,NA,NoTag,0,sub,52
23697,8/11/2014,SsnB,NewAl,4,7,75,84,,0,NA,NoTag,0,sub,53
23698,8/11/2014,SsnB,NewAl,5,0,96,108,ST13124,20,good,Tag,NA,sub,
23699,8/11/2014,SsnB,NewAl,5,0,98,110,HH2123,100,good,Tag,NA,sub,
23700,8/11/2014,SsnB,NewAl,5,7,85,95,,0,NA,NoTag,0,sub,54
23701,8/11/2014,SsnB,NewAl,5,7,106,119,FF2124,50,good,Tag,NA,leg,
23703,8/12/2014,SsnB,NewAl,2,7,102,114,HH2124,100,good,Tag,NA,leg,
23704,8/12/2014,SsnB,NewAl,5,8,118,132,ST13125,20,good,Tag,NA,leg,
23705,8/12/2014,SsnB,StrII,2,8,174,194,ST12989,20,good,Tag,NA,ovr,
23706,8/12/2014,SsnB,StrII,4,8,87,98,,0,NA,NoTag,0,sub,55
23707,8/12/2014,SsnB,StrII,4,8,115,129,HH1988,100,good,Tag,NA,leg,
23708,8/12/2014,SsnB,StrII,5,6,107,120,FF1989,50,good,Tag,NA,leg,
23709,8/13/2014,SsnB,StrII,2,8,115,129,HH1989,100,good,Tag,NA,leg,
23710,8/13/2014,SsnB,StrII,3,6,114,128,FF1990,50,good,Tag,NA,leg,
23711,8/13/2014,SsnB,StrII,3,7,114,128,HH1990,100,good,Tag,NA,leg,
23712,8/13/2014,SsnB,StrII,3,8,136,152,ST12990,20,good,Tag,NA,leg,
23713,8/13/2014,SsnB,StrII,4,6,63,71,,0,NA,NoTag,0,sub,56
23714,8/13/2014,SsnB,StrII,4,7,85,95,,0,NA,NoTag,0,sub,57
23715,8/13/2014,SsnB,StrII,4,7,104,116,FF1991,50,good,Tag,NA,leg,
23716,8/13/2014,SsnB,StrII,4,7,107,120,ST12991,20,good,Tag,NA,leg,
23717,8/13/2014,SsnB,StrII,5,6,88,99,ST12992,20,good,Tag,NA,sub,
23718,8/13/2014,SsnB,StrII,5,6,92,103,FF1992,50,good,Tag,NA,sub,
23719,8/13/2014,SsnB,StrII,5,6,100,112,HH1991,100,good,Tag,NA,sub,
23720,8/14/2014,SnPB,NewAl,1,6,96,108,HH2125,100,good,Tag,NA,sub,
23723,8/14/2014,SnPB,NewAl,1,8,132,147,FF2125,50,good,Tag,NA,leg,
23724,8/14/2014,SnPB,NewAl,2,6,94,105,HH1975,100,good,Tag,NA,sub,
23725,8/14/2014,SnPB,NewAl,2,7,76,85,,0,NA,NoTag,0,sub,
23726,8/14/2014,SnPB,NewAl,2,7,89,100,,0,NA,NoTag,0,sub,
23727,8/14/2014,SnPB,NewAl,2,7,92,103,FF1975,50,good,Tag,NA,sub,
23728,8/14/2014,SnPB,NewAl,3,6,80,90,,0,NA,NoTag,0,sub,
23729,8/14/2014,SnPB,NewAl,4,6,84,94,,0,NA,NoTag,0,sub,
23732,8/14/2014,SsnB,StrII,1,7,90,101,HH1992,100,good,Tag,NA,sub,
23733,8/14/2014,SsnB,StrII,4,8,104,116,ST12993,20,good,Tag,NA,leg,
23734,8/14/2014,SsnB,StrII,5,6,80,90,,0,NA,NoTag,0,sub,59
23735,8/14/2014,SsnB,StrII,5,6,85,95,,0,NA,NoTag,0,sub,58
23736,8/14/2014,SsnB,StrII,5,7,88,99,HH1993,100,good,Tag,NA,sub,
23737,8/14/2014,SsnB,StrII,5,7,98,110,ST12994,20,good,Tag,NA,sub,
23738,8/14/2014,SsnB,StrII,5,8,129,144,FF1993,50,good,Tag,NA,leg,
23739,8/18/2014,SnPB,NewAl,1,8,173,193,ST12976,20,good,Tag,NA,ovr,
23740,8/18/2014,SsnB,StrII,1,7,109,122,FF1994,50,good,Tag,NA,leg,
23741,8/19/2014,SsnB,StrII,1,7,120,134,HH1994,100,good,Tag,NA,leg,
23742,8/19/2014,SsnB,StrII,2,8,121,135,ST12995,20,fair,Tag,NA,leg,
23743,8/19/2014,SsnB,StrII,4,6,69,78,,0,NA,NoTag,0,sub,60
23744,8/19/2014,SsnB,StrII,4,6,81,91,,0,NA,NoTag,0,sub,61
23745,8/20/2014,SsnB,NewAl,1,6,86,97,,0,NA,NoTag,0,sub,1B
23746,8/20/2014,SsnB,NewAl,1,7,105,118,FF1976,50,good,Tag,NA,leg,
23747,8/20/2014,SsnB,NewAl,1,8,92,103,HH1976,100,good,Tag,NA,sub,
23748,8/20/2014,SsnB,NewAl,3,7,95,106,ST12977,20,good,Tag,NA,sub,
23750,8/20/2014,SsnB,StrII,1,6,67,75,,0,NA,NoTag,0,sub,62
23751,8/20/2014,SsnB,StrII,1,6,83,93,,0,NA,NoTag,0,sub,63
23752,8/20/2014,SsnB,StrII,2,8,108,121,HH1995,100,good,Tag,NA,leg,
23753,8/20/2014,SsnB,StrII,2,8,114,128,FF1995,50,good,Tag,NA,leg,
23754,8/20/2014,SsnB,StrII,5,6,78,88,,0,NA,NoTag,0,sub,64
23755,8/21/2014,SsnB,NewAl,1,8,134,150,FF1977,50,good,Tag,NA,leg,
23756,8/21/2014,SsnB,NewAl,2,7,111,124,HH1977,100,fair,Tag,NA,leg,
23757,8/21/2014,SsnB,NewAl,2,8,77,87,,0,NA,NoTag,0,sub,
23758,8/21/2014,SsnB,NewAl,2,8,82,92,,0,NA,NoTag,0,sub,
23759,8/21/2014,SsnB,NewAl,2,8,86,97,,0,NA,NoTag,0,sub,
23760,8/21/2014,SsnB,NewAl,2,8,97,109,FF1978,50,good,Tag,NA,sub,
23761,8/21/2014,SsnB,NewAl,2,8,149,166,ST12978,20,good,Tag,NA,leg,
23762,8/21/2014,SsnB,NewAl,4,6,89,100,ST12979,20,good,Tag,NA,sub,
23763,8/21/2014,SsnB,NewAl,4,8,80,90,,0,NA,NoTag,0,sub,
23764,8/21/2014,SsnB,NewAl,4,8,118,132,HH1978,100,good,Tag,NA,leg,
23765,8/21/2014,SsnB,NewAl,5,8,150,167,FF1979,50,good,Tag,NA,leg,
23766,8/21/2014,SsnB,StrII,1,8,89,100,ST12996,20,good,Tag,NA,sub,
23768,8/21/2014,SsnB,StrII,2,7,76,85,,0,NA,NoTag,0,sub,65
23769,8/21/2014,SsnB,StrII,2,7,89,100,HH1996,100,good,Tag,NA,sub,
23770,8/21/2014,SsnB,StrII,2,7,106,119,FF1996,50,good,Tag,NA,leg,
23771,8/21/2014,SsnB,StrII,2,8,89,100,ST12997,20,good,Tag,NA,sub,
23772,8/21/2014,SsnB,StrII,2,8,113,126,HH1997,100,good,Tag,NA,leg,
23773,8/21/2014,SsnB,StrII,2,8,133,149,FF1997,50,good,Tag,NA,leg,
23774,8/25/2014,SsnB,StrII,1,6,159,177,ST12998,20,good,Tag,NA,ovr,
23775,8/25/2014,SsnB,StrII,3,8,98,110,FF1998,50,good,Tag,NA,sub,
23776,8/25/2014,SsnB,StrII,3,8,160,178,HH1998,100,good,Tag,NA,ovr,
23777,8/25/2014,SsnB,StrII,4,6,69,78,,0,NA,NoTag,0,sub,66
23778,8/25/2014,SsnB,StrII,4,6,143,160,ST12999,20,good,Tag,NA,leg,
23779,8/25/2014,SsnB,StrII,5,7,153,171,HH1999,100,fair,Tag,NA,ovr,
23780,8/25/2014,SsnB,StrII,5,8,142,158,FF1999,50,good,Tag,NA,leg,
23781,8/26/2014,SsnB,NewAl,1,8,90,101,HH1979,100,good,Tag,NA,sub,
23782,8/26/2014,SsnB,NewAl,2,8,148,165,ST12980,20,good,Tag,NA,leg,
23783,8/26/2014,SsnB,NewAl,4,6,62,70,,0,NA,NoTag,0,sub,
23784,8/26/2014,SsnB,NewAl,5,8,136,152,FF1980,50,good,Tag,NA,leg,
23785,8/26/2014,SsnB,StrII,1,6,120,134,HH2221,100,good,Tag,NA,leg,
23786,8/26/2014,SsnB,StrII,2,6,66,74,,0,NA,NoTag,0,sub,67
23787,8/26/2014,SsnB,StrII,3,6,127,142,ST13222,20,good,Tag,NA,leg,
23788,8/26/2014,SsnB,StrII,3,8,137,153,FF2222,50,good,Tag,NA,leg,
23789,8/26/2014,SsnB,StrII,4,6,89,100,HH2222,100,good,Tag,NA,sub,
23790,8/26/2014,SsnB,StrII,4,8,95,106,ST13223,20,good,Tag,NA,sub,
23791,8/26/2014,SsnB,StrII,5,6,78,88,,0,NA,NoTag,0,sub,68
23792,8/27/2014,SsnB,StrII,1,6,94,105,FF2223,50,good,Tag,NA,sub,
23794,8/27/2014,SsnB,StrII,1,7,83,93,,0,good,Recap,NA,sub,
23795,8/27/2014,SsnB,StrII,1,8,163,182,HH2223,100,good,Tag,NA,ovr,
23796,8/27/2014,SsnB,StrII,2,6,81,91,,0,NA,NoTag,0,sub,70
23797,8/27/2014,SsnB,StrII,2,7,87,98,,0,NA,NoTag,0,sub,69
23798,8/27/2014,SsnB,StrII,3,6,62,70,,0,NA,NoTag,0,sub,71
23799,8/27/2014,SsnB,StrII,3,6,88,99,ST13224,20,good,Tag,NA,sub,
23800,8/27/2014,SsnB,StrII,3,8,94,105,FF2224,50,good,Tag,NA,sub,
23801,8/27/2014,SsnB,StrII,4,6,116,130,ST13225,20,fair,Tag,NA,leg,
23802,8/27/2014,SsnB,StrII,4,7,95,106,HH2225,100,good,Tag,NA,sub,
23803,8/27/2014,SsnB,StrII,4,8,100,112,FF2225,50,good,Tag,NA,sub,
23804,8/27/2014,SsnB,StrII,4,8,105,118,HH2224,100,good,Tag,NA,leg,
23805,8/28/2014,SsnB,NewAl,2,7,100,112,HH1980,100,good,Tag,NA,sub,
23806,8/28/2014,SsnB,NewAl,3,8,144,161,ST12981,20,good,Tag,NA,leg,
23807,8/28/2014,SsnB,NewAl,4,6,82,92,,0,NA,NoTag,0,sub,
23808,8/28/2014,SsnB,NewAl,4,8,104,116,FF1981,50,good,Tag,NA,leg,
23810,9/3/2014,SsnB,StrII,1,6,89,100,ST13226,20,good,Tag,NA,sub,
23811,9/3/2014,SsnB,StrII,1,7,76,85,,0,NA,NoTag,0,sub,72
23812,9/3/2014,SsnB,StrII,2,6,78,88,,0,NA,NoTag,0,sub,
23813,9/3/2014,SsnB,StrII,4,7,94,105,HH2226,100,good,Tag,NA,sub,
23814,9/3/2014,SsnB,StrII,4,7,100,112,FF2226,50,good,Tag,NA,sub,
23815,9/3/2014,SsnB,StrII,4,8,102,114,ST13227,20,good,Tag,NA,leg,
23816,9/3/2014,SsnB,StrII,5,8,152,170,FF2227,50,good,Tag,NA,leg,
23817,9/4/2014,SsnB,NewAl,6,7,105,118,HH1981,100,fair,Tag,NA,leg,
23818,9/4/2014,SsnB,NewAl,6,8,147,164,ST12982,20,good,Tag,NA,leg,
23819,9/4/2014,SsnB,StrII,1,7,83,93,,0,NA,NoTag,0,sub,73
23821,9/8/2014,SsnB,NewAl,1,8,86,97,,0,NA,NoTag,0,sub,
23822,9/8/2014,SsnB,NewAl,5,6,82,92,,0,NA,NoTag,0,sub,
23823,9/8/2014,SsnB,NewAl,5,7,87,98,HH1982,100,good,Tag,NA,sub,
23824,9/8/2014,SsnB,NewAl,5,8,125,140,FF1982,50,good,Tag,NA,leg,
23825,9/8/2014,SsnB,StrII,1,8,94,105,HH2227,100,good,Tag,NA,sub,
23826,9/8/2014,SsnB,StrII,2,6,74,83,,0,NA,NoTag,0,sub,74
23827,9/8/2014,SsnB,StrII,2,6,81,91,,0,NA,NoTag,0,sub,76
23828,9/8/2014,SsnB,StrII,2,6,85,95,,0,NA,NoTag,0,sub,75
23829,9/8/2014,SsnB,StrII,2,6,94,105,ST13228,20,good,Tag,NA,sub,
23830,9/8/2014,SsnB,StrII,2,7,80,90,,0,NA,NoTag,0,sub,77
23831,9/8/2014,SsnB,StrII,2,8,83,93,,0,NA,NoTag,0,sub,
23832,9/8/2014,SsnB,StrII,2,8,130,145,FF2228,50,good,Tag,NA,leg,
23833,9/8/2014,SsnB,StrII,3,6,76,85,,0,NA,NoTag,0,sub,
23834,9/8/2014,SsnB,StrII,3,6,144,161,ST13229,20,good,Tag,NA,leg,
23835,9/8/2014,SsnB,StrII,3,7,80,90,,0,NA,NoTag,0,sub,
23836,9/8/2014,SsnB,StrII,3,8,126,141,HH2228,100,good,Tag,NA,leg,
23837,9/8/2014,SsnB,StrII,5,6,84,94,,0,NA,NoTag,0,sub,79
23838,9/8/2014,SsnB,StrII,5,7,65,73,,0,NA,NoTag,0,sub,78
23839,9/8/2014,SsnB,StrII,5,7,84,94,,0,NA,NoTag,0,sub,80
23840,9/9/2014,SnPB,NewAl,1,8,114,128,ST12983,20,good,Tag,NA,leg,
23841,9/9/2014,SnPB,NewAl,2,6,70,79,,0,NA,NoTag,0,sub,
23842,9/9/2014,SnPB,NewAl,2,6,82,92,,0,NA,NoTag,0,sub,
23843,9/9/2014,SnPB,NewAl,2,6,88,99,,0,NA,NoTag,0,sub,
23844,9/9/2014,SsnB,StrII,1,8,101,113,HH2229,100,good,Tag,NA,sub,
23845,9/9/2014,SsnB,StrII,1,8,112,125,ST13230,20,good,Tag,NA,leg,
23846,9/9/2014,SsnB,StrII,1,8,126,141,FF2229,50,good,Tag,NA,leg,
23847,9/9/2014,SsnB,StrII,1,8,150,167,FF2230,50,good,Tag,NA,leg,
23848,9/9/2014,SsnB,StrII,1,8,158,176,HH2230,100,good,Tag,NA,ovr,
23849,9/9/2014,SsnB,StrII,3,7,61,69,,0,NA,NoTag,0,sub,81
23850,9/9/2014,SsnB,StrII,3,7,167,186,HH2231,100,good,Tag,NA,ovr,
23851,9/9/2014,SsnB,StrII,3,8,82,92,,0,NA,NoTag,0,sub,82
23852,9/9/2014,SsnB,StrII,3,8,99,111,ST13231,20,good,Tag,NA,sub,
23853,9/9/2014,SsnB,StrII,3,8,152,170,FF2231,50,good,Tag,NA,leg,
23854,9/9/2014,SsnB,StrII,4,7,101,113,ST13232,20,good,Tag,NA,sub,
23855,9/10/2014,SsnB,NewAl,4,7,64,72,,0,NA,NoTag,0,sub,
23856,9/10/2014,SsnB,NewAl,4,7,80,90,,0,NA,NoTag,0,sub,
23857,9/10/2014,SsnB,NewAl,4,7,81,91,,0,NA,NoTag,0,sub,
23858,9/10/2014,SsnB,NewAl,4,7,87,98,,0,NA,NoTag,0,sub,
23859,9/10/2014,SsnB,NewAl,5,7,81,91,,0,NA,NoTag,0,sub,
23860,9/10/2014,SsnB,NewAl,5,7,82,92,,0,NA,NoTag,0,sub,
23861,9/10/2014,SsnB,NewAl,5,7,83,93,,0,NA,NoTag,0,sub,
23862,9/10/2014,SsnB,NewAl,5,7,168,187,FF1983,50,good,Tag,NA,ovr,
23863,9/10/2014,SsnB,NewAl,5,8,106,119,HH1983,100,good,Tag,NA,leg,
23864,9/10/2014,SsnB,StrII,1,8,124,139,FF2232,50,fair,Tag,NA,leg,
23865,9/10/2014,SsnB,StrII,2,6,86,97,,0,NA,NoTag,0,sub,83
23866,9/10/2014,SsnB,StrII,2,8,77,87,,0,NA,NoTag,0,sub,
23867,9/10/2014,SsnB,StrII,2,8,98,110,HH2232,100,good,Tag,NA,sub,
23868,9/10/2014,SsnB,StrII,3,8,112,125,FF2233,50,good,Tag,NA,leg,
23869,9/10/2014,SsnB,StrII,3,8,175,195,ST13233,20,good,Tag,NA,ovr,
23870,9/10/2014,SsnB,StrII,4,7,78,88,,0,NA,NoTag,0,sub,
23871,9/10/2014,SsnB,StrII,4,7,183,204,HH2233,100,good,Tag,NA,ovr,
23873,9/10/2014,SsnB,StrII,4,8,101,113,ST13234,20,good,Tag,NA,sub,
23874,9/11/2014,SsnB,NewAl,3,7,86,97,,0,NA,NoTag,0,sub,
23875,9/11/2014,SsnB,NewAl,3,7,96,108,FF1984,50,good,Tag,NA,sub,
23876,9/11/2014,SsnB,NewAl,3,7,114,128,ST12984,20,good,Tag,NA,leg,
23877,9/11/2014,SsnB,NewAl,3,8,173,193,HH1984,100,good,Tag,NA,ovr,
23879,9/11/2014,SsnB,StrII,3,8,81,91,,0,NA,NoTag,0,sub,
23880,9/11/2014,SsnB,StrII,5,7,80,90,,0,NA,NoTag,0,sub,85
23881,9/11/2014,SsnB,StrII,5,7,84,94,,0,NA,NoTag,0,sub,84
23882,9/11/2014,SsnB,StrII,5,7,101,113,HH2234,100,good,Tag,NA,sub,
23883,9/11/2014,SsnB,StrII,5,8,81,91,,0,NA,NoTag,0,sub,
23884,9/11/2014,SsnB,StrII,5,8,81,91,,0,NA,NoTag,0,sub,
23885,9/11/2014,SsnB,StrII,5,8,92,103,FF2234,50,good,Tag,NA,sub,
23886,9/15/2014,SsnB,NewAl,5,7,110,123,ST12985,20,good,Tag,NA,leg,
23887,9/15/2014,SsnB,StrII,1,7,77,87,,0,NA,NoTag,0,sub,
23888,9/15/2014,SsnB,StrII,2,7,108,121,FF2235,50,good,Tag,NA,leg,
23889,9/15/2014,SsnB,StrII,2,7,123,137,ST13235,20,good,Tag,NA,leg,
23890,9/15/2014,SsnB,StrII,3,6,104,116,HH2235,100,good,Tag,NA,leg,
23891,9/16/2014,SsnB,StrII,1,8,74,83,,0,NA,NoTag,0,sub,86
23893,9/16/2014,SsnB,StrII,2,8,58,66,,0,NA,NoTag,0,sub,87
23894,9/16/2014,SsnB,StrII,2,7,62,70,,0,NA,NoTag,0,sub,88
23895,9/16/2014,SsnB,StrII,3,6,60,68,,0,NA,NoTag,0,sub,89
23896,9/16/2014,SsnB,StrII,3,7,60,68,,0,NA,NoTag,0,sub,90
23897,9/16/2014,SsnB,NewAl,1,6,79,89,,0,NA,NoTag,0,sub,2B
23898,9/16/2014,SsnB,NewAl,4,8,68,77,,0,NA,NoTag,0,sub,3B
23899,9/16/2014,SsnB,NewAl,4,7,69,78,,0,NA,NoTag,0,sub,4B
23900,9/16/2014,SsnB,NewAl,5,7,87,98,,0,NA,NoTag,0,sub,5B
23901,9/16/2014,SsnB,NewAl,3,7,95,106,FF1985,50,good,Tag,NA,sub,
23902,9/16/2014,SsnB,NewAl,3,7,184,205,ST12986,20,good,Tag,NA,ovr,
23903,9/16/2014,SsnB,NewAl,3,8,120,134,HH1985,100,good,Tag,NA,leg,
23904,9/16/2014,SsnB,NewAl,4,8,93,104,FF1986,50,good,Tag,NA,sub,
23905,9/16/2014,SsnB,NewAl,5,7,105,118,ST13245,20,good,Tag,NA,leg,
